timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1636977474731,0.0012207030999999,-0.73516846,-0.29718018,9.140625,19.5625,9.046875,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977474762,-0.045654297,-0.84161377,-0.31915283,4.96875,14.359375,6.9375,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977474804,-0.10205078,-0.9758911,-0.35357666,7.0,8.6875,4.984375,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977474851,-0.06933594,-1.029602,-0.43341064,-7.5,-4.359375,-0.109375,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977474878,-0.10864258,-1.2017212,-0.42730713,-8.6875,-4.109375,-1.265625,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977474924,-0.0490722659999999,-1.2280884,-0.49664307,-7.734375,-19.84375,-0.875,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977474972,0.0571289059999999,-1.2630005,-0.55133057,5.265625,-30.359375,4.296875,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475000,0.2697754,-1.0049438,-0.5911255,16.609375,-25.328125,10.25,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475044,0.23120117,-0.94854736,-0.4212036,7.25,-13.5,9.53125,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475074,0.122558594,-0.9817505,-0.409729,-10.671875,-27.578125,-2.25,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475120,0.08105469,-0.85357666,-0.3928833,-3.8125,-14.390625,0.859375,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475164,0.006591797,-0.8049927,-0.253479,-7.53125,-5.90625,-2.640625,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475194,0.0607910159999999,-0.6777954,-0.24053955,-7.75,-12.375,-5.015625,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475242,0.06933594,-0.6387329,-0.24298096,-10.40625,-13.453125,-3.34375,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475285,0.0715332,-0.69781494,-0.20391846,-6.765625,-15.40625,-1.875,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475315,-0.0087890625,-0.7571411,-0.22540283,-6.78125,-10.96875,0.890625,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475361,0.10888672,-0.8257445999999999,-0.2185668999999999,0.328125,0.1875,4.6875,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475389,0.08129883,-0.9258423,-0.25128174,0.375,-6.34375,2.34375,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475434,0.1184081999999999,-1.0606079,-0.30670166,-0.140625,-13.546875,2.640625,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475482,0.09692383,-1.1380005,-0.18487549,-0.796875,-10.015625,-0.03125,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475509,-0.12182617,-1.2437134,-0.15533447,-11.0,4.90625,-10.34375,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475556,0.12084961,-1.2224731000000002,-0.3682250999999999,-2.09375,2.71875,-12.5625,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475603,0.17089844,-1.2036743,-0.4463501,-1.828125,-13.890625,-5.453125,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475632,-0.03173828,-1.0588989,-0.42559814,4.65625,21.71875,-5.4375,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475675,-0.07836914,-0.9536743,-0.43804932,5.625,43.796875,-9.078125,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475722,-0.026367188,-0.9390259,-0.35455322,-0.828125,27.359375,-6.125,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475749,0.018310547,-0.8399048000000001,-0.33648682,-2.359375,24.6875,2.1875,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475811,0.001953125,-0.7673949999999999,-0.29840088,2.375,22.5,4.546875,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475848,-0.03100586,-0.6548461999999999,-0.25958252,11.828125,20.21875,7.0625,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475876,-0.042236328,-0.63360596,-0.3027954,13.203125,21.171875,7.015625,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475913,0.024902344,-0.67803955,-0.34136963,14.65625,14.875,9.390625,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475944,0.021240234,-0.7468872,-0.3189087,11.671875,6.796875,8.453125,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977475991,-0.05029297,-0.88116455,-0.31256104,9.46875,3.03125,5.984375,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977476034,-0.08959961,-1.0108032,-0.39215088,3.265625,-1.015625,5.109375,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977476065,-0.14453125,-1.104065,-0.3320922999999999,-1.5625,-4.96875,1.765625,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977476124,-0.056640625,-1.2112427,-0.41656494,-10.8125,-6.984375,-1.1875,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977476154,0.02319336,-1.2803345,-0.5081177,-6.859375,-15.46875,2.75,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977476184,0.17358398,-1.3035278,-0.64434814,-3.875,-13.8125,8.046875,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977476232,0.28735352,-1.0664673,-0.489563,-6.21875,-17.375,8.265625,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977476275,0.18676758,-0.8623656999999999,-0.32232666,1.53125,-21.703125,6.359375,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977476303,0.1237793,-0.9800415,-0.4180297999999999,1.546875,-22.921875,-0.203125,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977476351,0.12207031,-0.8567505,-0.37701416,0.296875,-15.171875,-0.796875,Respeck,Climbing stairs,12,s7654321,,Respeck_s7654321_Climbing stairs_15-11-2021_11-58-01
1636977129562,0.03564453,-0.8442993000000001,-0.08843994,13.015625,-0.8125,-16.078125,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977129592,-0.02734375,-0.7632445999999999,-0.12164307,11.890625,1.734375,-13.1875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977129643,-0.0078125,-0.77838135,-0.15338135,16.5625,4.4375,-10.046875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977129702,0.033691406,-0.94659424,-0.22418213,8.703125,-5.25,-10.1875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977129713,0.049560547,-1.1731566999999998,-0.4446411,7.453125,-7.734375,-9.796875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977129761,-0.038330078,-1.5291138000000002,-0.66412354,8.875,-7.609375,-2.671875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977129802,0.027832031,-1.1900024,-0.22833252,-1.46875,-2.90625,2.625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977129832,-0.2109375,-1.5796509,-0.020568848,-7.6875,-16.375,-12.625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977129881,-0.09643555,-1.3047485,-0.2571411,-3.453125,-9.375,-6.84375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977129906,-0.043945312,-0.9204712,-0.2546997,-2.640625,-12.0625,-6.359375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977129952,-0.12841797,-0.8350219999999999,-0.18951416,3.4375,-8.921875,-5.140625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130001,-0.111572266,-0.79107666,-0.23468018,2.8125,-5.375,0.34375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130027,-0.049804688,-0.8291626,-0.29351807,1.171875,-5.8125,0.140625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130072,-0.09716797,-0.92437744,-0.2781372,0.109375,-4.828125,-1.53125,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130119,-0.12817383,-0.95684814,-0.2107544,-2.484375,-3.25,-1.453125,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130147,-0.17260742,-0.9824829,-0.1428833,-4.59375,-1.015625,-2.390625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130192,-0.12963867,-0.9763794,-0.10845947,-4.6875,1.03125,-2.890625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130223,-0.1184082,-0.9522095,-0.11065674,-5.671875,-2.25,-2.21875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130267,-0.13793945,-0.88531494,-0.14752197,-5.796875,-3.796875,-1.140625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130312,-0.1237793,-0.82037354,-0.15582275,-4.046875,-5.6875,0.90625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130342,-0.10546875,-0.77593994,-0.16412354,-6.265625,-6.78125,2.875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130389,-0.114746094,-0.7307739000000001,-0.11480713,-1.171875,-5.09375,3.4375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130432,-0.10864258,-0.65045166,-0.1428833,-2.6875,-1.453125,6.875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130462,-0.068359375,-0.6704711999999999,-0.17120361,-2.5,-5.84375,6.859375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130507,-0.026123047,-0.6465454,-0.14459229,0.5625,-7.84375,4.890625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130552,-0.043701172,-1.0396118,-0.302063,11.3125,-19.40625,-3.890625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130582,0.15209961,-1.34552,-0.3171997,4.453125,10.671875,6.078125,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130627,0.1381836,-1.5457153,-0.3591919,1.484375,-21.1875,9.625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130660,-0.0646972659999999,-1.4341431,-0.06915283,-12.1875,16.21875,12.21875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130702,-0.017578125,-1.3877563,-0.2366333,2.0,-10.28125,3.984375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130747,0.0056152344,-1.3018188,-0.13653564,-1.59375,-9.8125,-1.40625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130824,0.040283203,-1.0366821,-0.120910645,-4.265625,-3.296875,1.671875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130831,-0.004638672,-0.83477783,-0.14727783,-1.40625,1.921875,1.75,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130884,0.059570312,-0.7673949999999999,-0.12652588,2.578125,4.015625,3.0,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130899,0.01977539,-0.7949829,-0.13995361,1.09375,5.578125,1.671875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130942,0.018798828,-0.7920531999999999,-0.14996338,-0.25,6.5625,-0.703125,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977130993,0.040283203,-0.83917236,-0.108947754,1.59375,8.96875,-1.84375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131032,-0.0075683593999999,-0.9168091,-0.08282471,-0.78125,9.953125,-5.890625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131063,0.0061035156,-0.84991455,-0.10040283,1.46875,6.609375,-5.609375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131109,0.010986328,-0.7810669,-0.10284424,4.484375,5.640625,-3.984375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131137,-0.0078125,-0.7334595,-0.11651611,3.625,3.640625,-2.328125,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131182,-0.06274414,-0.67437744,-0.074035645,8.8125,9.015625,0.625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131213,-0.050048828,-0.7473755,-0.16802979,6.015625,7.296875,2.015625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131260,0.0036621094,-1.0525513000000002,-0.38287354,1.484375,-4.625,-2.109375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131302,0.18920898,-1.2559204,-0.55670166,9.640625,4.6875,4.59375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131333,-0.15136719,-1.3845825,-0.36553955,-0.78125,4.09375,7.0,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131379,0.02758789,-1.4734497,-0.3135376,4.234375,9.78125,-0.5625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131439,-0.06323242,-1.25177,-0.16339111,7.625,-15.171875,2.84375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131453,-0.21557617,-1.2249146,-0.21124268,3.09375,-0.28125,-1.40625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131505,-0.1430664,-1.0205688,-0.3682251,1.125,8.34375,0.953125,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131542,-0.07446289,-0.8411255,-0.28497314,1.40625,3.328125,-1.34375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131572,-0.09106445,-0.81817627,-0.2029419,-0.625,1.5,2.234375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131620,-0.099121094,-0.78741455,-0.24908447,-3.265625,1.734375,2.171875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131650,-0.060546875,-0.81256104,-0.25152588,-5.859375,-0.234375,0.1875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131692,-0.13085938,-0.7883911,-0.15655518,-8.515625,2.484375,-1.6875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131742,-0.1538086,-0.7793579,-0.11968994,-10.265625,0.359375,-1.171875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131773,-0.09887695,-0.6917114000000001,-0.17193604,-10.171875,1.296875,2.421875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131813,-0.07080078,-0.677063,-0.1638793999999999,-6.875,-0.59375,3.734375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131862,-0.09814453,-0.59820557,-0.11798096,-6.109375,4.6875,6.78125,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131891,0.026123047,-0.68218994,-0.21343994,3.140625,-10.25,0.65625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131947,0.26123047,-1.1089478000000002,-0.39434814,11.46875,5.375,12.46875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977131979,0.04296875,-1.3779907,-0.40826416,10.171875,2.125,10.34375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132009,0.31103516,-1.9011841,-0.32037354,6.6875,11.5625,12.984375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132052,-0.26757812,-1.5772095,-0.18927002,-2.578125,-2.859375,6.421875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132131,0.1352539,-1.3113403,-0.18365479,9.109375,4.765625,8.359375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132134,-0.024169922,-0.9998169,-0.17852783,2.3125,3.515625,6.375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132172,0.107910156,-0.7595824999999999,-0.14849854,6.046875,4.96875,8.3125,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132202,0.14111328,-0.75323486,-0.1531372,6.515625,4.84375,5.359375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132262,0.15551758,-0.7949829,-0.18902588,5.8125,-0.96875,0.578125,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132316,0.13671875,-0.8899536,-0.17901611,3.296875,-5.0,-1.921875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132330,0.12841797,-0.87506104,-0.16119385,1.03125,-4.046875,-5.046875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132369,0.05419922,-0.8530884,-0.1494751,0.78125,-8.25,-7.140625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132411,0.088378906,-0.84088135,-0.18365479,0.6875,-13.8125,-8.734375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132442,0.018554688,-0.78692627,-0.14654541,1.875,-9.03125,-10.390625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132489,-0.052978516,-0.69976807,-0.1729126,5.8125,-3.078125,-7.203125,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132532,-0.060058594,-0.6055298000000001,-0.14312744,4.390625,4.5625,-6.0,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132563,-0.0793457,-0.6831665,-0.08673096,1.15625,11.609375,-8.65625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132609,-0.115234375,-0.82037354,-0.24859619,1.578125,15.515625,-8.75,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132667,0.17749023,-1.0374146,-0.48468018,-2.8125,3.5625,-6.421875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132683,0.33862305,-1.218811,-0.67193604,12.03125,2.875,7.1875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132732,-0.11694336,-1.7283325,-0.50494385,8.859375,-1.203125,4.453125,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132772,-0.18579102,-1.4107056,-0.3069458,-1.0625,6.859375,-1.78125,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132803,-0.1496582,-1.4812622,-0.2588501,-10.234375,-13.640625,-7.703125,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132850,-0.10571289,-1.1511841,-0.3670044,-10.328125,3.71875,-1.078125,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132880,-0.10107422,-0.89312744,-0.32574463,-4.640625,7.328125,-2.5625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132922,-0.07421875,-0.7769165,-0.23272705,-3.515625,1.484375,-0.09375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977132983,-0.046875,-0.7346802,-0.24542236,-5.921875,-1.390625,1.859375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977133004,-0.01977539,-0.7625122,-0.26446533,-3.953125,-2.609375,1.625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977133058,-0.052001953,-0.8193969999999999,-0.22979736,-3.78125,-4.109375,1.203125,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977133094,-0.10131836,-0.86505127,-0.16436768,-5.96875,-7.625,-0.265625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977133122,-0.09716797,-0.77545166,-0.14874268,-5.015625,-3.359375,0.65625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977133180,-0.09008789,-0.7456665,-0.19390869,-4.796875,-1.765625,0.203125,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977133192,-0.017089844,-0.67926025,-0.16851807,-3.171875,-1.96875,5.359375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977133237,-0.017089844,-0.6165161,-0.13604736,-2.578125,-8.5,5.46875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977133282,-0.064941406,-0.61138916,-0.027893066,-4.109375,-6.140625,3.90625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977133312,0.04248047,-0.90997314,-0.29351807,8.53125,-23.53125,-7.390625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977133362,0.265625,-1.2405396,-0.5317993000000001,10.046875,1.359375,6.453125,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977133402,0.23779297,-1.7781372,-0.62335205,13.21875,-24.15625,7.4375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977133432,-0.19360352,-1.4592896,-0.2029419,-5.03125,1.328125,7.59375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977133477,-0.022705078,-1.4465941999999998,-0.284729,10.3125,-8.328125,-1.421875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977133522,0.040039062,-1.3223267,-0.19976807,0.65625,-9.171875,-0.4375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977133552,0.060302734,-0.97857666,-0.237854,-3.0,-6.703125,1.84375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977133603,0.056152344,-0.8208618000000001,-0.1765747,3.71875,-6.609375,-0.0625,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977133658,0.11010742,-0.7593384,-0.17144775,0.515625,-5.0,-1.125,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977133675,0.040527344,-0.7673949999999999,-0.17266846,0.90625,-4.46875,-3.609375,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
1636977133725,0.06298828,-0.79693604,-0.15240479,1.25,-2.734375,-5.796875,Respeck,Descending stairs,13,s7654321,,Respeck_s7654321_Descending stairs_15-11-2021_11-52-16
